transID,payCardID,payCardBank,payCardName,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount
PCSJ377Y4Y45XP,2527622104972154,dki,Ciaobella Putra,M,1983,8C,Kebayoran Lama - Tanah Abang,0.0,B03001P,Pulo Kamboja,-6.215656,106.79376,11,2023-04-10 21:57:33,B03297P,Rusun Tanah Abang 2,-6.192171,106.81474,23.0,2023-04-10 23:51:10,3500.0
RBRU347F5U42YE,213186627613334,emoney,Kenari Pangestu,M,1996,6H,Senen - Lebak Bulus,1.0,B00810P,Istiqlal 1,-6.172371,106.83071,33,2023-04-10 20:03:19,B04647P,Sekolah Penabur Gunung Sahari,-6.170053,106.84024,35.0,2023-04-10 21:12:07,3500.0
ROBI314O0W47FB,213184927022546,emoney,Galih Saputra,F,2006,JAK.18,Kalibata - Kuningan,1.0,B02728P,Pengadegan Barat VII,-6.250143,106.85423,48,2023-04-10 18:37:21,B01992P,Klinik Kartika Pengadegan,-6.251312,106.85522,50.0,2023-04-10 20:09:08,0.0
SSDP005E1J36LO,6011192316926012,dki,"Emin Hutagalung, S.Gz",M,1975,JAK.54,Grogol - Benhil,0.0,B05883P,Wisma 77,-6.189545,106.79915,15,2023-04-10 19:49:06,B01919P,Kel. Jati Pulo,-6.175757,106.80318,23.0,2023-04-10 21:32:26,0.0
AQNF099E2S88IY,3564356712043346,dki,"Mila Ardianto, S.Pt",M,1971,10H,Tanjung Priok - Blok M,1.0,P00161,Pecenongan,-6.16771,106.82819,11,2023-04-10 18:49:56,P00076,Gunung Sahari Mangga Dua,-6.136817,106.83237,16.0,2023-04-10 20:07:14,3500.0
GTLB460T7U54EO,4525384867508914538,brizzi,Gamani Wibisono,M,1978,JAK.88,Terminal Tanjung Priok - Ancol Barat,1.0,B05981P,Sbr. Musala Al Ishlah,-6.12769,106.81764,5,2023-04-10 17:07:32,,,,,,,0.0
MWEU399S2F87EB,4613789240364280,dki,Zelaya Susanti,F,1980,5M,Kampung Melayu - Tanah Abang via Cikini,0.0,B05812P,Tugu Proklamasi,-6.202606,106.847711,13,2023-04-10 21:51:05,B05391P,SMPN 8,-6.201167,106.84291,16.0,2023-04-10 22:53:08,3500.0
LYFV210Y2C00TA,567169910336,flazz,Aurora Waskita,M,2004,R1A,Pantai Maju - Kota,0.0,B01830P,Karang Asri 2,-6.116073,106.77399,16,2023-04-10 17:29:13,B05028P,Simpang Pakin 3,-6.129076,106.80514,32.0,2023-04-10 19:16:04,3500.0
JIFZ507S1X88NS,2708264434040542,dki,Karta Waskita,M,2002,8C,Kebayoran Lama - Tanah Abang,1.0,B03252P,Ruko Permata Senayan 1,-6.219856,106.79176,26,2023-04-10 19:56:38,B02625P,Ps. Kebayoran Lama 1,-6.238477,106.7833,33.0,2023-04-10 21:20:11,3500.0
MMUQ284K5C80TA,30539788142538,bni,KH. Asmuni Utama,F,1989,JAK.61,Cempaka Putih - Pulo Gadung via Kelapa Gading,1.0,B04395P,Sbr. Sekolah Saint Caroline,-6.157308,106.87164,37,2023-04-10 17:21:08,B03246P,Ruko Mega Grosir Cempaka Mas,-6.167009,106.87376,46.0,2023-04-10 19:03:51,0.0
CFTU962R1R47AY,3517510209029816,dki,Endah Novitasari,M,1985,9E,Kebayoran Lama - Jelambar,1.0,B00104P,Balai Pertamina,-6.229555,106.79052,18,2023-04-10 19:46:56,P00155,Pasar Kebayoran Lama,-6.238413,106.78323,20.0,2023-04-10 21:26:01,3500.0
NOFL106D6R56GA,36162260650821,bni,Qori Yuliarti,M,2004,JAK.58,Cilincing - Rorotan,0.0,B03773P,Sbr. Jln. Malaka HB,-6.142374,106.95639,57,2023-04-10 20:49:11,B02452P,Midi Utama Rorotan,-6.144886,106.95626,59.0,2023-04-10 22:44:09,0.0
HEOF111P0F52RW,3545483364022719,dki,Ratih Anggraini,F,1994,JAK.112,Terminal Tanah Merah - Pulo Gadung,1.0,B00130P,Bermis 1,-6.178022,106.89853,8,2023-04-10 18:16:29,B01041P,Jln. Dewi Sinta,-6.167442,106.91,17.0,2023-04-10 19:16:10,0.0
PQVV068H8H42GS,36716053653423,bni,Cut Ellis Pradana,F,1982,JAK.60,Kelapa Gading - Rusun Kemayoran,0.0,B03447P,Sbr. Apartemen Gading Nias,-6.154013,106.91607,10,2023-04-10 20:40:24,B03718P,Sbr. Jln. H. Mawar Sunter,-6.157892,106.8677,44.0,2023-04-10 21:51:24,0.0
JKAC896S6W93QS,30154692388860,bni,"Dr. Jasmani Hutasoit, S.E.I",F,2004,JAK.04,Grogol - Tubagus Angke,1.0,B03375P,SDN Jelambar Baru 01,-6.147765,106.78324,22,2023-04-10 21:39:33,B04534P,Sbr. Taman Permata Indah 1,-6.144081,106.78154,24.0,2023-04-10 23:17:35,0.0
IBRE273N3E08YE,4446021936531169,dki,"Wisnu Pratiwi, M.Ak",M,1991,JAK.34,Rawamangun - Klender,1.0,B01674P,Jln. Tegal Amba Rt03,-6.223017,106.90648,20,2023-04-10 18:04:51,B02530P,Naga Raya Duren Sawit,-6.224769,106.91146,24.0,2023-04-10 19:11:07,0.0
SOWP782V9X66PG,4957958811110735429,brizzi,Diana Putra,F,1985,M7B,BKN - Blok M,1.0,B04678P,Senopati,-6.230687,106.80809,3,2023-04-10 17:52:21,B05764P,TMP Kalibata,-6.255523,106.84561,25.0,2023-04-10 18:57:32,
BNUO646Y3N04AN,3523565456909732,dki,Laras Maheswara,M,1999,M10,PGC 2 - Tanjung Priok,0.0,P00033,Cawang UKI,-6.250309,106.8736,2,2023-04-10 21:48:37,P00042,Cipinang Kebon Nanas,-6.231659,106.87637,5.0,2023-04-10 22:43:23,3500.0
SOSF148Y2V79MB,30441889571006,bni,Lili Purwanti,M,2007,JAK.26,Rawamangun - Duren Sawit,0.0,B00661P,GOR Pondok Bambu,-6.223465,106.904,11,2023-04-10 19:09:40,B03552P,Sbr. Gg. Padi Pelita Cipinang,-6.211895,106.88755,35.0,2023-04-10 19:59:59,0.0
LJMS441T7G35IS,3544454385390261,dki,Jarwa Novitasari,M,1996,2,Pulo Gadung - Monas,0.0,P00038,Cempaka Timur,-6.166584,106.87591,5,2023-04-10 21:54:34,P00137,Monas,-6.176248,106.82286,19.0,2023-04-10 23:12:02,3500.0
OJAF501U1P19JB,6558770227673366,dki,Tgk. Nurul Pranowo,F,1992,JAK.84,Terminal Kampung Melayu - Kapin Raya,0.0,B01276P,Jln. Kesadaran Kali Malang,-6.239286,106.88739,13,2023-04-10 20:53:07,B01007P,Jln. Cipinang Bali III,-6.239272,106.89136,15.0,2023-04-10 22:18:36,0.0
IRER831R1J95PL,3517828003370511,dki,"Lurhur Winarno, S.H.",F,2006,1A,Pantai Maju - Balai Kota,1.0,B06047P,Gold Coast,-6.102693,106.74065,31,2023-04-10 21:11:39,B06040P,Pantai Maju,-6.093637,106.75068,34.0,2023-04-10 22:32:13,3500.0
OFDJ326C2Z47DI,3585368335087506,dki,Puti Kasiyah Adriansyah,F,1968,JAK.58,Cilincing - Rorotan,0.0,B01515P,Jln. Pratama I Rorotan,-6.141574,106.95616,56,2023-04-10 19:12:01,,,,,,,0.0
NAFU946G8H22YJ,572846044996,flazz,Soleh Natsir,F,2000,JAK.18,Kalibata - Kuningan,1.0,B02730P,Pengadegan Selatan III,-6.251274,106.855803,49,2023-04-10 17:29:49,,,,,,,0.0
OGIK414Z0D36HZ,6011099919397345,dki,Malika Usamah,M,1981,JAK.05,Semper - Rorotan,1.0,B03035P,Pusdiklatnas 1,-6.104867,106.9394,17,2023-04-10 19:29:33,B01190P,Jln. Kaliabang Rorotan,-6.128157,106.96325,32.0,2023-04-10 21:15:12,0.0
OAYL621E2D52SL,2529170861460912,dki,Gantar Usamah,F,2006,8K,Batusari - Grogol,1.0,B02395P,Mediterania Garden Residences,-6.173818,106.7882,5,2023-04-10 20:22:06,B02635P,Ps. Kopro,-6.176185,106.78364,9.0,2023-04-10 21:44:54,3500.0
NZRS543V9B88MM,502085435639,flazz,Janet Rajasa,M,2007,D21,Universitas Indonesia - Lebak Bulus,1.0,B03069P,RA Kartini,-6.282151,106.77315,3,2023-04-10 20:12:09,B05266P,SMAN 38,-6.336201,106.83579,33.0,2023-04-10 21:06:22,3500.0
WTEA204C2M95UE,3560071015571703,dki,"Agnes Hidayanto, M.Farm",F,1995,JAK.74,Terminal Rawamangun - Cipinang Muara,0.0,B01084P,Jln. Gotong Royong Cipinang Muara,-6.227649,106.89623,0,2023-04-10 19:55:46,B02336P,Masjid Jami At Taqwa 3,-6.229352,106.89527,1.0,2023-04-10 21:14:54,0.0
MEQB244I0B48QF,3578176001624687,dki,Daniswara Haryanto,M,1988,JAK.03,Lebak Bulus - Andara,1.0,B00899P,Jln. Baros,-6.311046,106.784,12,2023-04-10 19:02:56,B02129P,Lebak Bulus Jak Lingko,-6.289301,106.77299,23.0,2023-04-10 20:35:37,0.0
NWEK902F2L71NG,6572535888310380,dki,Jais Thamrin,F,1995,1M,Meruya - Blok M,1.0,B01618P,Jln. Swadarma Utara VI,-6.227071,106.76054,19,2023-04-10 21:13:20,B03741P,Sbr. Jln. Kampung Baru V,-6.225077,106.76062,20.0,2023-04-10 22:48:21,3500.0
EFDZ940L6X46VK,4380073493099534,dki,Karma Sihotang,M,1978,JAK.43C,Sarana Jaya - Tebet Eco Park (TEP) - Stasiun Cawang,0.0,B06674P,Tebet Eco Park Selatan 4,-6.239215,106.8519,4,2023-04-10 17:46:48,B06706P,Jln. Tebet Timur Dalam VIII J,-6.242064,106.85845,6.0,2023-04-10 19:07:06,0.0
KUBE966X2S27NV,4219635643278197,dki,"drg. Bancar Wijayanti, S.Sos",F,1999,JIS3,Harmoni - Jakarta International Stadium,0.0,B03882P,Sbr. Jembatan Item,-6.130197,106.85511,4,2023-04-10 17:24:28,P00114,Kemayoran Landas Pacu Timur,-6.152181,106.85424,9.0,2023-04-10 19:04:30,3500.0
XMXB662D8V83QR,3583083290821821,dki,Estiono Rajasa,F,2003,BW9,Monas - Pantai Indah Kapuk,1.0,B02475P,Monas 1,-6.172531,106.82315,6,2023-04-10 19:33:22,B02477P,Monas 3,-6.178787,106.82304,8.0,2023-04-10 21:33:05,0.0
NLSX448O4C73NJ,378459243668060,emoney,"Nurul Handayani, S.Ked",M,1995,S31,Bintaro - Fatmawati,0.0,B00148P,Bintaro Xchange,-6.286813,106.72865,0,2023-04-10 19:33:15,B05488P,St. MRT Fatmawati,-6.292589,106.7936,2.0,2023-04-10 20:25:35,20000.0
MQGG753D8T06DL,213193665773269,emoney,Balidin Pradana,F,2003,2B,Harapan Indah - ASMI,0.0,B05314P,SMKN 33,-6.180671,106.90662,21,2023-04-10 18:48:42,P00195,Pulo Mas,-6.174736,106.89277,24.0,2023-04-10 19:46:40,3500.0
PGHO686O7O86UK,4965754419769895,dki,Nasrullah Megantara,M,1982,1,Blok M - Kota,0.0,P00017,Blok M,-6.243312,106.80175,0,2023-04-10 17:32:26,P00098,Kali Besar Barat,-6.135355,106.81143,19.0,2023-04-10 19:24:10,3500.0
DHCN837B2B86CR,6552821364099885,dki,"T. Ikhsan Maryati, S.Kom",F,1970,12C,Rusun Waduk Pluit - Penjaringan,1.0,B06295P,Gg. VIII Muara Baru,-6.122869,106.80402,3,2023-04-10 20:28:01,,Sbr. Gg. Elektro,-6.114391,106.80278,5.0,2023-04-10 21:29:34,0.0
LEWL519Z6V54TC,5598626771361457,dki,Karsana Budiman,F,1985,3A,Rusun Pesakih - Kalideres,1.0,B01798P,Kalideres 1,-6.154249,106.70544,0,2023-04-10 17:28:05,B02760P,Pertamina Kalideres Daan Mogot,-6.15571,106.70927,2.0,2023-04-10 18:47:34,0.0
HAPT112T8O99BJ,4145595849881195,dki,Emin Nashiruddin,M,1981,M9,Pinang Ranti - Pluit,1.0,P00297,BNN LRT,-6.245863,106.871143,20,2023-04-10 20:28:46,P00033,Cawang UKI,-6.250309,106.8736,22.0,2023-04-10 21:57:46,3500.0
XZOZ485X5Q12ML,4348362451721640908,brizzi,Ian Nainggolan,M,1983,2,Pulo Gadung - Monas,1.0,P00063,Gambir 2,-6.178929,106.83106,2,2023-04-10 19:01:27,P00195,Pulo Mas,-6.174736,106.89277,13.0,2023-04-10 20:08:00,3500.0
CEPF250J3W10UZ,578253836568,flazz,Talia Prayoga,M,1985,S22,Ciputat - Kampung Rambutan,0.0,B05291P,SMK Darussalam,-6.319946,106.74598,1,2023-04-10 18:20:55,B03069P,RA Kartini,-6.282151,106.77315,14.0,2023-04-10 19:48:49,3500.0
NXGR388L4S46TP,2397392857976292,dki,"Ihsan Halimah, S.Pd",F,2009,M13,Puri Beta 2 - Tendean,0.0,P00221,Seskoal,-6.238064,106.77121,6,2023-04-10 19:52:54,P00136,Mayestik,-6.241921,106.79077,8.0,2023-04-10 21:48:46,3500.0
QRLX240W8V88CM,180090622021106,emoney,Irma Suwarno,F,1996,JAK.85,Bintara - Cipinang Indah,1.0,,Sbr. PAUD Bintang Pondok Bambu,-6.245306,106.9058,6,2023-04-10 19:28:59,B00802P,Institut Teknologi Budi Utomo 1,-6.221862,106.93932,35.0,2023-04-10 21:04:23,0.0
EUNE028G8A65QD,676274145736,flazz,Edi Lazuardi,M,1995,11B,Rusun Rawa Bebek - Penggilingan,0.0,B06655P,Walikota Jakarta Timur 2,-6.212722,106.94472,1,2023-04-10 20:34:02,B06652P,Penggilingan 1,-6.214459,106.93945,3.0,2023-04-10 21:50:30,0.0
TFQE371Q9K18SL,377643054710555,emoney,Ulva Suryono,F,2000,1C,Pesanggrahan - Blok M,0.0,B00147P,Bintaro Park VIew,-6.257977,106.75969,5,2023-04-10 20:11:28,B04487P,Sbr. SMPN 235,-6.254607,106.75642,12.0,2023-04-10 21:19:13,3500.0
JQFZ372S9U77SW,342798300950066,emoney,drg. Narji Mangunsong,F,2002,2E,Rusun Rawa Bebek - Kodamar,0.0,B05587P,Taman Elok 1,-6.195743,106.93526,14,2023-04-10 21:42:11,B01806P,Kampung Padaengan 1,-6.189361,106.93472,18.0,2023-04-10 22:39:34,0.0
TDAI418T6Q49RY,3536054810131767,dki,Harsana Ramadan,F,1985,JAK.51,Taman Kota - Budi Luhur,1.0,B00450P,Gg. H Satiri Manshur,-6.173907,106.7485,8,2023-04-10 17:29:52,B02369P,Masjid Nurul Iman Kubur Batu,-6.197613,106.74443,24.0,2023-04-10 18:49:10,0.0
SHKD254H3A35ZY,213179781403691,emoney,Teddy Najmudin,F,2000,8D,Joglo - Blok M,1.0,B00556P,Gg. Sawo Joglo,-6.217751,106.75034,3,2023-04-10 21:18:38,B04954P,Simpang Kramat II,-6.235583,106.78529,18.0,2023-04-10 22:47:14,3500.0
XXMY575F9G32UH,3583719174260210,dki,Uchita Kuswoyo,F,1996,S12,BSD Serpong - Fatmawati,1.0,B05488P,St. MRT Fatmawati,-6.292589,106.7936,0,2023-04-10 17:02:01,B03177P,RS Siloam,-6.292071,106.78467,1.0,2023-04-10 18:03:34,20000.0
GGMP111I2I44SB,2516083110424925,dki,Salimah Nurdiyanti,M,1965,JAK.26,Rawamangun - Duren Sawit,1.0,B00065P,Arion Mall,-6.193631,106.89068,2,2023-04-10 18:13:06,,,,,,,0.0
ESRA262S4P41RO,30412791717573,bni,R.M. Pandu Sihombing,M,2004,JAK.42,Kampung Melayu - Pondok Kelapa,0.0,B04195P,Sbr. Perum Taman Malaka,-6.231282,106.92863,37,2023-04-10 18:47:15,B02978P,Pospol Pondok Kelapa,-6.238776,106.93434,42.0,2023-04-10 20:18:55,0.0
CRAB035O6B75BF,4247047725165183,dki,Danang Santoso,F,2006,JAK.06,Kampung Rambutan - Pondok Gede,1.0,B00578P,Gg. Waru,-6.305813,106.91201,24,2023-04-10 19:38:48,B06786P,Gg. Rukun Lubang Buaya,-6.290369,106.906529,45.0,2023-04-10 21:38:21,0.0
VYFG649T3H30KO,4759974348569444,dki,Bambang Aryani,F,1994,1F,Stasiun Palmerah - Bundaran Senayan,1.0,P00026,Bundaran Senayan,-6.227869,106.80094,0,2023-04-10 20:35:53,P00230,St. Palmerah,-6.208908,106.79706,6.0,2023-04-10 22:18:55,3500.0
RYTX968W8M86UL,6011047676641058,dki,Sutan Kariman Situmorang,F,2012,2A,Pulo Gadung - Rawa Buaya via Balai Kota,1.0,P00207,RS Islam,-6.168676,106.87027,18,2023-04-10 21:39:23,P00038,Cempaka Timur,-6.166584,106.87591,19.0,2023-04-10 22:29:48,3500.0
RTGL789V8F70MO,180067269047958,emoney,Jarwa Tampubolon,F,2005,1T,Cibubur - Balai Kota,1.0,B00112P,Bank Indonesia 1,-6.181904,106.823097,1,2023-04-10 19:05:19,B03312P,Sari Pan Pacific,-6.185037,106.82325,3.0,2023-04-10 20:25:45,20000.0
DGKO680V7I85XM,572544509597,flazz,drg. Kayun Safitri,M,1987,M3,Kalideres - Bundaran HI via Veteran,0.0,P00074,Grogol 1,-6.166824,106.78971,6,2023-04-10 20:39:47,P00237,Sumur Bor,-6.153046,106.71929,14.0,2023-04-10 22:39:35,3500.0
MZDZ204Q5Z30WT,676266186037,flazz,Ratna Hutasoit,M,1979,JAK.106,Terminal Kampung Melayu - Terminal Klender,0.0,B00947P,Jln. Buaran III,-6.22065,106.91916,10,2023-04-10 21:49:24,B06764P,Jln. Duren Sawit Dermaga,-6.221217,106.911695,12.0,2023-04-10 22:58:17,0.0
WRPV301C1K02AG,2334349002831919,dki,Tgk. Aurora Marpaung,M,1992,JAK.43C,Sarana Jaya - Tebet Eco Park (TEP) - Stasiun Cawang,1.0,B06269P,Jln. Tebet Barat Raya,-6.233919,106.85064,5,2023-04-10 20:19:49,B06277P,Jln.Tebet Barat V,-6.233937,106.8477,6.0,2023-04-10 21:48:27,0.0
EMDH455I5W75FJ,376364308641089,emoney,"Kusuma Hassanah, S.E.",F,2007,8,Lebak Bulus - Pasar Baru via Tomang,1.0,P00187,Pos Pengumben,-6.212935,106.77226,14,2023-04-10 21:13:47,P00172,Permata Hijau,-6.221427,106.78325,16.0,2023-04-10 22:53:15,3500.0
SPYT400V0L98OQ,6559195405774555,dki,Puspa Wibowo,F,1982,JAK.43B,Tongtek - Tebet Eco Park (TEP) - Cililitan,1.0,B00591P,Gebu Minang,-6.225359,106.85576,27,2023-04-10 20:14:10,B01989P,Klinik Firdausy,-6.217111,106.85528,40.0,2023-04-10 21:40:40,0.0
YMIH956I2M57YS,3522432572015145,dki,Iriana Pangestu,M,1998,11Q,Kampung Melayu - Pulo Gebang via BKT,1.0,B00195P,Buaran Plaza,-6.217983,106.9235,21,2023-04-10 18:44:18,P00174,Perumnas Klender,-6.216689,106.93054,24.0,2023-04-10 20:31:01,3500.0
IPKB313W1G27XA,4044627593290079491,brizzi,Kalim Putra,F,1989,,,1.0,B02045P,Komplek Keuangan,-6.234028,106.84417,34,2023-04-10 19:55:11,B04573P,Sbr. Transvision Tebet,-6.229498,106.8471,37.0,2023-04-10 20:56:15,3500.0
ARQT396P5G24GQ,6011980496984235,dki,Dr. Sadina Hassanah,F,1988,7F,Kampung Rambutan - Juanda via Pasar Baru,1.0,P00247,Tanah Merdeka Arah Timur,-6.307866,106.87389,15,2023-04-10 19:20:15,P00101,Kampung Rambutan,-6.309885,106.88216,16.0,2023-04-10 20:15:44,3500.0
DXOT052Z2A58CO,4205984560392,online,"T. Baktiadi Prakasa, S.H.",F,2009,M12,Sunter Boulevard Barat - Penjaringan,0.0,P00092,Jembatan Merah,-6.146731,106.83427,6,2023-04-10 17:25:32,P00170,Penjaringan,-6.126306,106.79203,12.0,2023-04-10 19:05:25,3500.0
BOFR518F9D47JW,6558313572530681,dki,"Asman Mansur, M.Ak",M,2009,BW9,Monas - Pantai Indah Kapuk,1.0,B06040P,Pantai Maju,-6.093637,106.75068,0,2023-04-10 20:05:30,B06043P,Seberang Food Street,-6.093258,106.74379,2.0,2023-04-10 21:12:09,0.0
PCAC346D4E46TP,4440511208147260,dki,Cornelia Riyanti,M,1967,9N,Pinang Ranti - Pramuka,1.0,P00064,Garuda Taman Mini,-6.290154,106.88116,1,2023-04-10 21:40:22,P00179,Pinang Ranti,-6.291075,106.88634,2.0,2023-04-10 22:40:53,3500.0
ZYMH825T3F54GV,6534345904864320,dki,"drg. Danang Lailasari, M.M.",F,1973,JAK.16,Cililitan - Condet,1.0,B06897P,Jln. Munggang,-6.276186,106.852082,6,2023-04-10 21:34:07,,,,,,,0.0
VXAD901B3J68UB,2402313549139274,dki,Rahayu Prabowo,F,1994,10H,Tanjung Priok - Blok M,1.0,P00147,Pasar Baru,-6.166129,106.83483,13,2023-04-10 17:55:47,P00092,Jembatan Merah,-6.146731,106.83427,15.0,2023-04-10 19:10:15,3500.0
IMYJ932T1K08XA,6011543080425997,dki,"Harsana Anggraini, M.M.",F,1986,8M,S. Parman - Tanah Abang,0.0,B00249P,Cideng Timur,-6.166537,106.81073,6,2023-04-10 17:30:17,B02830P,Pharmin,-6.182988,106.81306,15.0,2023-04-10 18:45:24,3500.0
VOHT523A9O05VI,4066577839605,online,Asmadi Agustina,F,1983,JAK.27,Pulo Gebang - Rorotan,1.0,B01519P,Jln. Pulau Sangiyang Lingkar Timur,-6.193412,106.94376,35,2023-04-10 21:21:00,B04680P,Sentra Timur,-6.20556,106.94787,44.0,2023-04-10 22:29:01,0.0
ITQV565T5V32MA,372920754641099,emoney,Yuni Yulianti,F,1990,JAK.48A,Stasiun Tebet - Rusun Karet Tengsin,0.0,B05423P,Viva Futsal,-6.218724,106.81944,13,2023-04-10 19:44:59,B02995P,PU Irigasi,-6.201479,106.81079,20.0,2023-04-10 21:41:52,
TWSI149X5A06MI,2277145964192996,dki,Cawisadi Sitorus,F,1991,2E,Rusun Rawa Bebek - Kodamar,1.0,B00032P,Al Wathoniyah 2,-6.192425,106.93568,13,2023-04-10 17:46:39,B03091P,Raya Pulo Gebang Akses St. Cakung,-6.216671,106.95301,25.0,2023-04-10 19:40:36,0.0
NSTZ322G2H27ZQ,639048791417,flazz,"Gantar Namaga, S.Sos",F,1989,4,Pulo Gadung 2 - Tosari,0.0,P00152,Pasar Genjing,-6.194446,106.86092,11,2023-04-10 19:16:14,P00135,Matraman 2,-6.19891,106.8545,12.0,2023-04-10 20:15:20,3500.0
GSFA652L9H16AH,3516594869567563,dki,"drg. Salwa Kusmawati, S.IP",F,2011,1A,Pantai Maju - Balai Kota,1.0,P00295,Mangga Besar Arah Utara,-6.15325,106.817536,4,2023-04-10 21:24:48,B00917P,Jln. BB Utara,-6.120279,106.79409,13.0,2023-04-10 22:28:41,3500.0
GLFT495O2G34WZ,676192275250,flazz,dr. Nova Mardhiyah,F,1971,8C,Kebayoran Lama - Tanah Abang,1.0,P00083,Jak Lingko Tanah Abang,-6.185496,106.81105,0,2023-04-10 18:48:15,B05505P,St. Tanah Abang 3,-6.183388,106.8122,2.0,2023-04-10 20:32:07,3500.0
TAMD739F2O73II,213187760461390,emoney,Asirwada Marbun,M,1985,D32,Cinere - Bundaran Senayan,1.0,,Bundaran Senayan 1,-6.227445,106.80187,0,2023-04-10 20:14:55,B06644P,Gerbang Tol Brigif,-6.343523,106.79725,1.0,2023-04-10 21:29:54,20000.0
ZIOK650Y7G89XH,2661114083902044,dki,"Oni Mangunsong, S.Farm",M,1967,11P,Rusun Pondok Bambu - Walikota Jakarta Timur,0.0,B02307P,Masjid Jami Al Barkah 1,-6.229411,106.91212,5,2023-04-10 17:28:34,B05885P,Wisma Atlet Radin Inten,-6.223513,106.92322,10.0,2023-04-10 19:02:05,0.0
JLKZ207O6Q18EA,6544828689784746,dki,Ina Sudiati,M,1981,3A,Rusun Pesakih - Kalideres,0.0,B03286P,Rusun Pesakih,-6.161468,106.71698,0,2023-04-10 19:26:56,B06657P,Pesakih 2,-6.154977,106.71523,3.0,2023-04-10 20:40:47,0.0
CRNQ987K0X18QT,675983362574,flazz,Salwa Waskita,M,1993,JAK.60,Kelapa Gading - Rusun Kemayoran,0.0,B03447P,Sbr. Apartemen Gading Nias,-6.154013,106.91607,10,2023-04-10 17:08:57,B01064P,Jln. Gading Batavia,-6.148939,106.90002,22.0,2023-04-10 18:18:40,0.0
XKKO733R5T55JP,503882172573,flazz,"Mahfud Salahudin, S.Farm",M,1993,8K,Batusari - Grogol,1.0,B01035P,Jln. Delima Raya,-6.173827,106.78413,7,2023-04-10 17:57:05,B01411P,Jln. Musyawarah Panjang Arteri,-6.200859,106.76922,23.0,2023-04-10 19:10:15,3500.0
VOOC074N2N90MY,503841650990,flazz,Ir. Maria Setiawan,F,1977,B11,Summarecon Bekasi - BNN,1.0,B00108P,Bandar Djakarta Bekasi,-6.227085,106.99683,5,2023-04-10 21:17:05,P00236,Summarecon Bekasi,-6.225566,107.00281,6.0,2023-04-10 22:22:45,3500.0
LOCQ366X2W36EY,345391204076258,emoney,Kayla Samosir,M,2000,JAK.49,Lebak Bulus - Cipulir,1.0,B03217P,RSUD Pesanggrahan,-6.258241,106.75706,33,2023-04-10 18:08:01,B02248P,Masjid Al Jihad Ulujami,-6.254771,106.76348,41.0,2023-04-10 19:57:31,0.0
PRFF987N7F29NT,503808820412,flazz,Melinda Utami,F,1994,JAK.43C,Sarana Jaya - Tebet Eco Park (TEP) - Stasiun Cawang,0.0,B06675P,Tebet Eco Park Selatan 5,-6.241581,106.85242,5,2023-04-10 20:00:30,B06706P,Jln. Tebet Timur Dalam VIII J,-6.242064,106.85845,6.0,2023-04-10 21:10:29,0.0
VGCY316F9F19WC,3567627939359872,dki,"Dt. Ozy Sitompul, S.Ked",F,1981,6T,Pasar Minggu - Velbak,0.0,B06734P,Jln. Barito II,-6.248884,106.795853,36,2023-04-10 20:44:36,B06736P,Jln. Pakubuwono VI,-6.239586,106.786544,41.0,2023-04-10 22:29:18,3500.0
MTHY595F7J55UK,4799378402955576,dki,Olivia Prayoga,M,1988,1,Blok M - Kota,0.0,P00012,Bendungan Hilir,-6.217137,106.81528,6,2023-04-10 20:20:31,P00010,Bank Indonesia Arah Utara,-6.182776,106.8228,12.0,2023-04-10 21:12:05,3500.0
NKVC700F2M61PT,4400739923249354,dki,Drs. Clara Suwarno,M,1990,JAK.35,Pangkalan Jati - Rawamangun,1.0,B05742P,Tip Top Rawamangun,-6.201153,106.88606,4,2023-04-10 21:25:07,B02966P,Pos Rw 06 Pondok Bambu,-6.229454,106.90441,19.0,2023-04-10 22:43:00,0.0
VYOX986I6A05EN,213111941956573,emoney,Kamila Yulianti,M,1974,JAK.106,Terminal Kampung Melayu - Terminal Klender,0.0,B06765P,SKKT Pondok Bambu,-6.223195,106.895498,17,2023-04-10 17:47:45,B00922P,Jln. Bekasi Timur VI,-6.214956,106.87866,24.0,2023-04-10 18:56:40,0.0
ZFOO743Y9U57YS,4323180529937,online,"Sutan Aswani Budiyanto, M.Kom.",F,1966,1E,Pondok Labu - Blok M,0.0,B00897P,Jln. Banjarsari II,-6.291119,106.79511,8,2023-04-10 20:57:54,B01610P,Jln. Sungai Sambas VI,-6.246441,106.7978,19.0,2023-04-10 22:42:32,3500.0
CJHJ522I3S05KW,4805645458987501,dki,"Ir. Sakura Mayasari, M.M.",F,1986,,,1.0,B02170P,Madya Kebantenan,-6.114347,106.9265,2,2023-04-10 21:52:34,B05530P,STIP,-6.104402,106.95904,4.0,2023-04-10 22:53:46,0.0
HUPU747S5D35RQ,4946058391117592554,brizzi,Gara Yuniar,M,1988,6,Ragunan - Dukuh Atas 2,1.0,P00164,Pejaten,-6.278404,106.82972,13,2023-04-10 18:01:33,P00048,Departemen Pertanian,-6.294641,106.82213,16.0,2023-04-10 19:39:43,3500.0
